project_id,project_name,district,project_type,total_acres,land_acquired_pct,approval_days_pending,compensation_disbursed_pct,legal_cases_count,ownership_disputes,rnp_progress_pct,possession_pct,affected_families,doc_deficiency_score,historical_district_delay_avg,delay_label,actual_delay_days,intervention_taken,intervention_date
205,Nashik Railway Project #205,Nashik,Railway,583.8,33.5,22,16.8,4,0,51.3,56.3,559,0.335,61.4,1,142,,
206,Nagpur Highway Project #206,Nagpur,Highway,753.8,40.1,118,35.8,12,0,76.6,32.4,124,0.83,128.5,1,72,,
207,Aurangabad Railway Project #207,Aurangabad,Railway,678.8,51.8,62,17.9,11,8,56.9,57.5,706,0.674,101.4,1,171,,
208,Nagpur Irrigation Project #208,Nagpur,Irrigation,387.8,93.4,69,87.4,2,4,19.5,27.6,733,0.323,126.2,0,4,,
209,Nashik Irrigation Project #209,Nashik,Irrigation,818.4,91.1,95,63.2,11,1,22.8,19.7,497,0.705,60.4,0,5,,
210,Nashik Highway Project #210,Nashik,Highway,330.0,18.1,21,91.2,10,10,42.1,85.4,374,0.51,80.4,0,2,,
211,Nagpur Irrigation Project #211,Nagpur,Irrigation,592.7,21.9,66,72.0,0,15,16.1,72.9,493,0.189,128.5,0,12,,
212,Nashik Railway Project #212,Nashik,Railway,758.1,54.6,98,97.4,1,13,31.5,28.4,776,0.174,64.0,0,5,,
213,Nagpur Highway Project #213,Nagpur,Highway,410.0,19.6,79,55.9,10,1,69.1,94.8,319,0.713,125.8,0,10,,
214,Pune Railway Project #214,Pune,Railway,337.6,41.1,105,67.5,11,3,11.1,12.2,122,0.712,99.5,1,67,,
215,Nagpur Irrigation Project #215,Nagpur,Irrigation,486.4,23.4,58,61.9,6,10,64.4,40.0,279,0.531,110.8,0,10,,
216,Nagpur Highway Project #216,Nagpur,Highway,827.1,67.2,24,53.6,0,1,79.5,11.9,329,0.501,109.7,0,9,,
217,Nashik Railway Project #217,Nashik,Railway,933.4,95.5,16,86.1,11,3,25.3,22.8,184,0.18,59.3,0,7,,
218,Nashik Irrigation Project #218,Nashik,Irrigation,567.8,99.7,38,68.0,12,14,26.3,26.2,28,0.429,57.9,0,13,,
219,Mumbai Irrigation Project #219,Mumbai,Irrigation,678.4,43.8,76,82.1,12,10,12.6,82.9,212,0.871,139.2,1,24,,
220,Mumbai Metro Project #220,Mumbai,Metro,908.1,63.9,91,80.8,1,12,56.1,99.4,135,0.855,159.2,1,100,,
221,Pune Irrigation Project #221,Pune,Irrigation,143.6,87.1,74,27.2,9,5,68.9,88.1,476,0.661,95.6,1,34,,
222,Mumbai Railway Project #222,Mumbai,Railway,270.5,20.6,73,68.5,6,6,51.1,67.2,263,0.997,133.0,0,7,,
223,Nagpur Highway Project #223,Nagpur,Highway,723.5,72.1,38,28.0,0,5,45.1,75.1,776,0.893,114.9,0,7,,
224,Nashik Metro Project #224,Nashik,Metro,832.6,46.8,23,62.5,6,3,50.9,57.1,301,0.145,58.4,0,6,,
225,Mumbai Irrigation Project #225,Mumbai,Irrigation,864.2,28.6,37,71.0,12,9,80.3,48.0,161,0.399,158.6,0,3,,
226,Mumbai Irrigation Project #226,Mumbai,Irrigation,444.4,46.2,87,99.8,7,2,13.0,72.3,208,0.132,145.5,0,0,,
227,Pune Irrigation Project #227,Pune,Irrigation,134.9,16.8,96,12.7,10,3,80.5,97.6,208,0.466,74.6,1,16,,
228,Pune Railway Project #228,Pune,Railway,465.9,72.6,80,18.2,12,11,70.0,12.6,696,0.776,91.7,1,61,,
229,Nagpur Metro Project #229,Nagpur,Metro,269.2,32.7,56,16.9,1,4,31.7,38.3,462,0.156,126.1,0,11,,
230,Nashik Railway Project #230,Nashik,Railway,326.6,38.0,43,45.9,3,3,57.2,39.7,791,0.88,60.5,1,165,,
231,Pune Metro Project #231,Pune,Metro,783.7,20.9,35,83.9,6,2,14.4,47.3,189,0.569,87.4,0,9,,
232,Mumbai Highway Project #232,Mumbai,Highway,121.8,87.8,98,86.0,0,0,44.2,66.4,227,0.749,141.0,0,2,,
233,Nashik Railway Project #233,Nashik,Railway,836.2,54.4,69,76.3,5,2,25.7,56.2,639,0.045,82.4,0,4,,
234,Nashik Railway Project #234,Nashik,Railway,456.3,61.5,79,90.7,4,10,12.0,11.7,329,0.094,65.7,0,2,,
235,Mumbai Highway Project #235,Mumbai,Highway,616.3,61.2,44,39.1,10,4,42.1,47.0,32,0.621,142.8,1,96,,
236,Pune Metro Project #236,Pune,Metro,135.2,46.9,91,17.9,5,12,75.4,65.8,646,0.838,89.5,1,35,,
237,Mumbai Irrigation Project #237,Mumbai,Irrigation,370.5,27.3,104,15.2,7,13,92.9,55.4,93,0.874,147.9,1,46,,
238,Nashik Highway Project #238,Nashik,Highway,135.2,77.1,95,86.7,10,14,69.6,88.5,720,0.688,76.9,0,7,,
239,Aurangabad Irrigation Project #239,Aurangabad,Irrigation,963.5,21.4,25,75.7,10,5,46.2,45.9,335,0.201,122.2,0,5,,
240,Aurangabad Irrigation Project #240,Aurangabad,Irrigation,816.9,19.3,10,72.9,0,11,100.0,11.1,708,0.195,122.2,0,2,,
241,Nagpur Highway Project #241,Nagpur,Highway,486.7,73.9,51,40.6,2,15,35.5,35.6,338,0.881,116.2,0,1,,
242,Mumbai Metro Project #242,Mumbai,Metro,262.4,28.8,24,44.2,10,13,26.8,22.2,613,0.113,153.1,1,172,,
243,Mumbai Irrigation Project #243,Mumbai,Irrigation,936.8,37.6,30,96.2,12,12,51.7,32.5,339,0.686,164.9,0,2,,
244,Nagpur Highway Project #244,Nagpur,Highway,377.4,52.8,84,15.7,8,3,55.4,42.6,703,0.534,135.3,1,99,,
245,Nagpur Railway Project #245,Nagpur,Railway,202.9,50.4,44,79.6,11,0,41.9,70.9,748,0.421,111.2,0,11,,
246,Nagpur Railway Project #246,Nagpur,Railway,585.0,73.8,118,37.9,7,9,72.6,39.2,720,0.44,125.9,1,62,,
247,Nashik Railway Project #247,Nashik,Railway,946.6,66.1,114,13.5,3,12,26.5,89.6,482,0.945,74.2,1,143,,
248,Mumbai Highway Project #248,Mumbai,Highway,53.6,68.0,66,76.8,10,6,55.9,37.0,487,0.861,159.3,0,14,,
249,Nashik Railway Project #249,Nashik,Railway,276.2,74.3,75,39.8,9,15,55.0,22.3,244,0.865,82.4,1,70,,
250,Nagpur Irrigation Project #250,Nagpur,Irrigation,941.5,36.3,114,75.0,8,12,84.1,25.2,565,0.407,109.6,0,2,,
251,Mumbai Railway Project #251,Mumbai,Railway,212.5,39.0,39,73.7,6,8,93.4,94.1,597,0.107,143.1,0,6,,
252,Nashik Railway Project #252,Nashik,Railway,157.6,49.4,45,58.1,1,14,69.7,50.9,662,0.998,79.1,0,1,,
253,Nashik Irrigation Project #253,Nashik,Irrigation,591.7,37.7,53,80.0,0,12,37.5,46.3,703,0.145,71.5,0,12,,
254,Nagpur Railway Project #254,Nagpur,Railway,868.8,98.6,40,62.3,0,5,72.1,16.2,128,0.516,97.7,0,11,,
255,Mumbai Irrigation Project #255,Mumbai,Irrigation,503.3,83.3,88,35.8,12,13,32.6,76.0,49,0.265,133.3,1,128,,
256,Nagpur Railway Project #256,Nagpur,Railway,994.8,24.8,119,76.1,2,5,97.0,72.5,269,0.511,126.6,0,5,,
257,Mumbai Irrigation Project #257,Mumbai,Irrigation,695.2,10.5,80,63.0,12,15,84.0,43.8,765,0.305,158.4,0,11,,
258,Aurangabad Railway Project #258,Aurangabad,Railway,120.4,13.9,37,11.1,9,8,48.8,72.3,650,0.897,96.5,1,42,,
259,Pune Irrigation Project #259,Pune,Irrigation,993.2,32.0,99,91.1,1,3,80.6,43.1,15,0.968,101.0,0,0,,
260,Pune Highway Project #260,Pune,Highway,437.5,20.3,35,59.1,3,15,46.8,16.6,320,0.41,88.0,1,19,,
261,Pune Irrigation Project #261,Pune,Irrigation,323.0,58.0,82,88.2,7,4,16.7,76.4,75,0.07,79.8,0,1,,
262,Nagpur Railway Project #262,Nagpur,Railway,580.0,87.2,43,89.4,4,4,73.6,96.9,383,0.663,114.4,0,10,,
263,Aurangabad Railway Project #263,Aurangabad,Railway,339.1,76.3,56,50.0,4,13,46.4,68.3,740,0.377,97.8,0,11,,
264,Mumbai Metro Project #264,Mumbai,Metro,132.1,29.4,65,55.7,5,11,93.7,34.9,155,0.986,143.8,0,12,,
265,Nashik Irrigation Project #265,Nashik,Irrigation,51.4,45.9,80,47.4,12,15,37.6,34.3,243,0.089,51.3,1,109,,
266,Mumbai Highway Project #266,Mumbai,Highway,477.1,55.7,29,50.4,11,4,85.9,93.6,38,0.119,149.3,0,4,,
267,Nashik Irrigation Project #267,Nashik,Irrigation,845.0,82.9,110,90.6,4,7,71.2,37.3,682,0.699,75.9,1,90,,
268,Mumbai Irrigation Project #268,Mumbai,Irrigation,593.7,85.5,9,80.9,4,10,86.8,79.1,652,0.759,136.5,0,3,,
269,Aurangabad Highway Project #269,Aurangabad,Highway,999.2,91.9,98,21.4,6,0,36.3,67.9,669,0.471,110.2,1,165,,
270,Nashik Irrigation Project #270,Nashik,Irrigation,322.5,55.8,60,64.9,5,9,51.5,63.3,603,0.277,62.0,0,3,,
271,Nagpur Highway Project #271,Nagpur,Highway,316.4,72.5,62,99.6,12,10,84.1,26.3,479,0.31,126.7,0,1,,
272,Mumbai Highway Project #272,Mumbai,Highway,201.8,20.1,115,63.6,12,14,67.9,13.1,370,0.338,126.9,0,0,,
273,Mumbai Irrigation Project #273,Mumbai,Irrigation,205.9,60.9,35,80.7,9,9,42.4,54.0,604,0.225,157.1,0,3,,
274,Nashik Irrigation Project #274,Nashik,Irrigation,320.9,32.4,53,79.2,10,10,56.1,98.9,594,0.851,51.8,0,13,,
275,Nagpur Railway Project #275,Nagpur,Railway,803.2,48.9,96,41.5,1,2,99.6,27.6,364,0.065,117.9,0,1,,
276,Nagpur Railway Project #276,Nagpur,Railway,910.5,67.1,64,43.5,12,14,76.8,58.3,735,0.407,112.9,1,159,,
277,Aurangabad Metro Project #277,Aurangabad,Metro,976.3,33.1,81,75.2,0,7,65.3,70.4,35,0.748,106.4,0,9,,
278,Nagpur Metro Project #278,Nagpur,Metro,270.7,14.7,3,55.0,0,14,84.5,53.5,299,0.004,104.7,0,8,,
279,Nagpur Irrigation Project #279,Nagpur,Irrigation,887.2,10.9,54,61.4,3,10,49.8,55.6,80,0.878,136.6,0,3,,
280,Nagpur Highway Project #280,Nagpur,Highway,361.8,12.0,53,74.2,1,8,95.5,69.5,698,0.706,107.1,0,13,,
281,Pune Metro Project #281,Pune,Metro,157.2,10.8,110,80.0,5,1,59.7,83.3,98,0.073,77.9,0,2,,
282,Aurangabad Irrigation Project #282,Aurangabad,Irrigation,876.5,19.9,90,34.4,11,11,39.4,40.0,186,0.895,127.9,1,58,,
283,Mumbai Metro Project #283,Mumbai,Metro,654.3,31.6,88,23.2,11,3,17.7,90.9,36,0.487,153.2,1,146,,
284,Nashik Highway Project #284,Nashik,Highway,206.5,29.9,63,36.3,8,13,43.8,53.6,298,0.652,57.5,1,173,,
285,Mumbai Irrigation Project #285,Mumbai,Irrigation,458.3,98.8,118,55.7,9,15,61.2,69.6,584,0.882,148.7,0,13,,
286,Aurangabad Highway Project #286,Aurangabad,Highway,322.9,37.5,91,40.8,10,7,73.3,19.6,540,0.881,107.6,1,55,,
287,Nashik Irrigation Project #287,Nashik,Irrigation,750.0,21.5,116,61.2,9,15,88.8,54.3,493,0.409,53.1,0,2,,
288,Aurangabad Metro Project #288,Aurangabad,Metro,480.7,59.1,21,14.8,7,4,95.0,11.4,443,0.238,102.4,1,144,,
289,Nagpur Railway Project #289,Nagpur,Railway,989.8,87.2,105,55.9,3,0,19.2,45.2,502,0.257,119.7,0,11,,
290,Nashik Metro Project #290,Nashik,Metro,102.0,71.0,24,43.1,12,15,64.1,14.9,287,0.766,82.7,1,92,,
291,Nagpur Metro Project #291,Nagpur,Metro,387.3,36.6,80,58.1,11,5,70.0,90.7,355,0.929,118.1,0,4,,
292,Mumbai Railway Project #292,Mumbai,Railway,507.8,60.5,58,48.0,1,13,25.5,70.6,588,0.072,148.9,0,3,,
293,Mumbai Railway Project #293,Mumbai,Railway,528.0,74.3,56,35.6,0,8,59.1,81.3,247,0.015,141.8,0,0,,
294,Nashik Irrigation Project #294,Nashik,Irrigation,350.1,75.5,53,91.4,6,8,40.1,52.1,146,0.823,81.0,0,4,,
295,Nashik Irrigation Project #295,Nashik,Irrigation,742.8,70.0,43,26.6,9,10,17.0,86.7,172,0.387,79.0,1,167,,
296,Aurangabad Highway Project #296,Aurangabad,Highway,881.0,88.4,51,71.3,2,0,15.9,88.6,302,0.276,117.9,0,7,,
297,Aurangabad Highway Project #297,Aurangabad,Highway,941.8,88.3,75,93.2,5,3,78.3,42.1,37,0.188,111.1,0,13,,
298,Nagpur Metro Project #298,Nagpur,Metro,814.8,62.1,15,58.5,4,0,65.4,43.9,265,0.346,104.0,0,13,,
299,Nashik Railway Project #299,Nashik,Railway,858.1,48.7,100,88.9,4,6,74.4,55.7,633,0.971,80.9,0,3,,
300,Mumbai Highway Project #300,Mumbai,Highway,573.0,67.7,15,21.2,11,2,71.7,13.8,761,0.977,150.6,1,131,,
301,Aurangabad Metro Project #301,Aurangabad,Metro,834.6,83.6,80,54.4,1,1,22.1,99.6,764,0.332,106.9,0,6,,
302,Aurangabad Railway Project #302,Aurangabad,Railway,338.3,10.5,54,51.1,8,13,23.6,42.3,674,0.964,114.5,1,117,,
303,Mumbai Irrigation Project #303,Mumbai,Irrigation,428.6,99.3,60,10.7,10,7,32.7,52.4,274,0.3,152.2,1,168,,
304,Aurangabad Metro Project #304,Aurangabad,Metro,351.1,26.5,94,49.9,3,8,45.9,77.9,573,0.854,99.3,1,56,,
305,Nagpur Irrigation Project #305,Nagpur,Irrigation,494.0,52.3,78,43.2,9,14,94.5,36.8,490,0.212,116.8,1,21,,
306,Nashik Highway Project #306,Nashik,Highway,321.3,88.5,76,70.3,0,6,70.7,28.1,410,0.826,51.0,0,3,,
307,Mumbai Highway Project #307,Mumbai,Highway,963.5,30.3,39,94.4,1,5,33.0,21.5,469,0.354,150.9,0,12,,
308,Nashik Railway Project #308,Nashik,Railway,347.2,52.9,90,17.7,8,9,15.0,57.5,786,0.196,83.3,1,58,,
309,Aurangabad Metro Project #309,Aurangabad,Metro,143.1,21.9,20,39.5,6,12,71.6,10.5,575,0.935,92.0,1,167,,
310,Aurangabad Irrigation Project #310,Aurangabad,Irrigation,550.5,45.6,65,50.0,9,10,66.3,73.9,142,0.214,111.3,0,10,,
311,Mumbai Railway Project #311,Mumbai,Railway,104.2,25.9,7,51.0,1,5,70.8,51.5,200,0.992,156.7,0,14,,
312,Nagpur Highway Project #312,Nagpur,Highway,155.0,42.7,105,79.7,6,8,33.5,57.9,133,0.109,128.2,0,13,,
313,Pune Highway Project #313,Pune,Highway,258.4,43.6,70,49.9,3,4,56.5,33.7,440,0.01,82.5,1,36,,
314,Mumbai Metro Project #314,Mumbai,Metro,491.1,99.4,9,12.4,9,4,42.6,26.0,227,0.871,139.0,1,18,,
315,Pune Irrigation Project #315,Pune,Irrigation,461.6,99.5,56,73.9,1,1,83.6,73.0,412,0.587,84.1,0,8,,
316,Pune Metro Project #316,Pune,Metro,809.7,20.3,3,89.6,11,5,16.2,28.9,331,0.422,101.9,0,11,,
317,Nagpur Irrigation Project #317,Nagpur,Irrigation,752.5,75.3,42,56.3,3,13,34.8,80.2,310,0.082,102.9,0,11,,
318,Pune Irrigation Project #318,Pune,Irrigation,455.0,14.7,104,62.3,4,11,64.3,28.3,80,0.575,77.8,0,13,,
319,Pune Metro Project #319,Pune,Metro,367.0,12.7,99,24.7,12,11,28.5,65.1,223,0.394,85.4,1,87,,
320,Nagpur Railway Project #320,Nagpur,Railway,350.6,19.5,98,29.9,3,11,70.5,67.9,554,0.484,110.2,1,29,,
321,Pune Metro Project #321,Pune,Metro,785.3,96.9,62,31.2,2,5,22.3,55.5,383,0.63,89.6,0,6,,
322,Pune Metro Project #322,Pune,Metro,99.5,94.7,42,48.8,5,5,12.1,99.7,345,0.64,104.1,1,91,,
323,Pune Highway Project #323,Pune,Highway,62.2,27.5,66,93.5,0,3,87.7,43.8,180,0.961,78.0,0,12,,
324,Mumbai Highway Project #324,Mumbai,Highway,805.8,24.6,81,57.0,7,10,40.0,89.5,353,0.655,148.5,0,5,,
325,Mumbai Metro Project #325,Mumbai,Metro,503.3,31.6,50,27.3,11,14,24.1,25.2,465,0.339,149.9,1,113,,
326,Mumbai Metro Project #326,Mumbai,Metro,174.3,56.4,109,33.9,4,6,25.5,40.3,419,0.33,146.7,1,177,,
327,Nagpur Highway Project #327,Nagpur,Highway,273.8,61.3,55,44.6,7,14,89.7,23.1,310,0.477,104.2,1,104,,
328,Aurangabad Irrigation Project #328,Aurangabad,Irrigation,935.9,29.9,42,66.1,9,15,68.9,64.3,505,0.259,103.6,0,5,,
329,Pune Metro Project #329,Pune,Metro,866.5,78.1,23,49.6,3,8,96.1,67.4,300,0.376,83.7,1,163,,
330,Pune Railway Project #330,Pune,Railway,724.3,37.9,95,45.3,3,0,82.0,50.8,758,0.842,96.3,1,155,,
331,Nagpur Railway Project #331,Nagpur,Railway,508.1,93.0,33,60.8,4,2,79.1,74.8,446,0.86,124.2,0,4,,
332,Pune Railway Project #332,Pune,Railway,544.3,69.1,58,31.8,4,9,55.0,88.1,111,0.628,74.5,1,102,,
333,Mumbai Metro Project #333,Mumbai,Metro,976.5,49.3,1,17.1,10,14,83.9,79.9,19,0.583,146.1,1,40,,
334,Aurangabad Irrigation Project #334,Aurangabad,Irrigation,967.5,81.1,1,12.2,5,14,47.1,31.7,50,0.427,105.0,1,70,,
335,Nashik Irrigation Project #335,Nashik,Irrigation,254.5,83.6,9,32.6,4,8,84.4,38.8,379,0.636,89.5,1,45,,
336,Pune Highway Project #336,Pune,Highway,820.5,36.1,22,18.2,4,13,78.2,44.2,135,0.806,92.9,1,44,,
337,Mumbai Metro Project #337,Mumbai,Metro,237.4,40.6,14,40.3,12,4,71.1,28.3,794,0.738,139.2,1,38,,
338,Nashik Irrigation Project #338,Nashik,Irrigation,252.9,94.2,117,79.6,7,5,39.7,42.5,392,0.035,62.2,0,1,,
339,Aurangabad Metro Project #339,Aurangabad,Metro,692.3,24.8,75,74.5,5,7,66.8,31.4,336,0.731,106.2,0,13,,
340,Nashik Highway Project #340,Nashik,Highway,434.8,13.8,106,65.0,1,8,55.6,99.6,459,0.72,73.6,0,11,,
341,Mumbai Highway Project #341,Mumbai,Highway,935.0,50.9,16,86.7,3,7,51.5,80.5,532,0.099,154.8,0,11,,
342,Nashik Highway Project #342,Nashik,Highway,134.6,82.1,81,35.4,3,15,99.1,87.4,716,0.15,72.0,1,116,,
343,Nagpur Railway Project #343,Nagpur,Railway,535.9,79.5,13,89.7,4,2,55.4,93.0,541,0.788,117.9,0,6,,
344,Nashik Metro Project #344,Nashik,Metro,922.6,92.8,80,45.9,5,9,12.9,69.9,282,0.559,68.6,1,119,,
345,Pune Highway Project #345,Pune,Highway,908.9,58.0,78,46.1,10,0,66.4,25.8,511,0.822,88.7,1,68,,
346,Pune Metro Project #346,Pune,Metro,198.7,19.0,75,46.5,4,10,75.5,78.3,756,0.185,72.2,1,127,,
347,Nagpur Railway Project #347,Nagpur,Railway,398.3,63.0,15,18.8,10,12,89.7,11.4,496,0.031,119.4,1,138,,
348,Mumbai Railway Project #348,Mumbai,Railway,638.2,80.1,31,97.8,5,11,66.9,20.2,236,0.162,144.2,0,6,,
349,Pune Highway Project #349,Pune,Highway,201.4,18.4,22,22.5,7,12,11.8,12.7,236,0.453,73.5,1,35,,
350,Aurangabad Highway Project #350,Aurangabad,Highway,969.6,25.5,101,40.7,3,4,20.8,22.2,350,0.523,134.2,1,165,,
351,Pune Irrigation Project #351,Pune,Irrigation,919.0,11.1,33,38.7,10,6,24.5,77.7,281,0.858,93.1,1,140,,
352,Pune Metro Project #352,Pune,Metro,208.6,63.4,97,16.7,2,1,29.0,89.7,800,0.716,90.1,0,10,,
353,Mumbai Highway Project #353,Mumbai,Highway,165.1,89.8,15,23.7,8,0,82.0,35.1,404,0.99,146.3,1,138,,
354,Nashik Irrigation Project #354,Nashik,Irrigation,131.1,70.4,33,14.0,2,15,37.9,20.7,133,0.079,77.3,0,2,,
355,Pune Metro Project #355,Pune,Metro,914.0,98.4,103,36.3,10,3,38.1,34.6,204,0.13,78.4,1,93,,
356,Nagpur Highway Project #356,Nagpur,Highway,233.9,15.7,70,88.0,7,2,78.0,68.2,592,0.084,116.9,0,11,,
357,Nashik Irrigation Project #357,Nashik,Irrigation,445.5,91.3,32,40.5,9,3,47.1,41.5,753,0.538,60.5,1,67,,
358,Aurangabad Irrigation Project #358,Aurangabad,Irrigation,476.4,83.3,67,21.1,11,0,15.8,96.5,182,0.267,117.2,1,176,,
359,Mumbai Metro Project #359,Mumbai,Metro,619.1,38.3,42,68.1,4,1,62.7,21.8,212,0.684,141.7,0,5,,
360,Aurangabad Irrigation Project #360,Aurangabad,Irrigation,118.1,97.6,63,99.7,8,0,21.7,99.1,42,0.133,121.0,0,9,,
361,Nashik Metro Project #361,Nashik,Metro,265.4,35.9,115,30.9,2,2,61.4,11.1,220,0.103,69.0,0,10,,
362,Nashik Metro Project #362,Nashik,Metro,934.9,90.0,70,35.2,9,3,80.2,50.7,703,0.46,77.7,1,144,,
363,Nashik Metro Project #363,Nashik,Metro,913.0,89.3,17,97.5,9,12,93.7,32.7,762,0.376,74.0,0,1,,
364,Aurangabad Railway Project #364,Aurangabad,Railway,792.2,78.2,67,26.1,7,0,16.0,61.0,60,0.829,120.6,1,102,,
365,Nashik Irrigation Project #365,Nashik,Irrigation,68.4,60.7,112,56.0,12,15,37.4,18.7,416,0.838,60.6,1,109,,
366,Aurangabad Metro Project #366,Aurangabad,Metro,360.7,20.8,60,31.6,12,5,68.7,88.8,550,0.117,119.1,1,139,,
367,Nashik Highway Project #367,Nashik,Highway,646.6,57.9,74,93.9,6,1,38.4,22.3,527,0.812,51.4,0,4,,
368,Nagpur Railway Project #368,Nagpur,Railway,311.4,42.1,106,98.3,11,9,50.6,62.9,142,0.564,120.4,0,13,,
369,Nashik Railway Project #369,Nashik,Railway,914.1,81.3,19,83.3,6,11,11.8,13.0,105,0.504,64.5,1,109,,
370,Aurangabad Irrigation Project #370,Aurangabad,Irrigation,652.2,78.2,10,38.3,10,12,72.4,38.0,433,0.095,96.0,1,53,,
371,Pune Metro Project #371,Pune,Metro,118.3,92.0,78,46.3,9,10,89.5,23.5,91,0.74,81.1,1,141,,
372,Nashik Irrigation Project #372,Nashik,Irrigation,913.6,11.3,45,31.8,8,4,97.9,98.0,798,0.06,63.6,1,38,,
373,Pune Railway Project #373,Pune,Railway,959.9,82.8,63,90.2,11,7,84.7,11.1,324,0.278,88.0,0,14,,
374,Nagpur Metro Project #374,Nagpur,Metro,123.8,94.5,80,92.3,7,11,12.9,41.7,738,0.095,114.8,0,9,,
375,Mumbai Highway Project #375,Mumbai,Highway,555.7,81.0,97,47.7,2,12,68.7,37.2,289,0.531,150.8,0,9,,
376,Nagpur Metro Project #376,Nagpur,Metro,338.2,21.7,113,69.1,12,3,54.6,69.2,652,0.645,111.7,0,3,,
377,Nashik Railway Project #377,Nashik,Railway,423.2,17.3,111,24.9,5,4,94.4,15.1,95,0.891,65.2,1,96,,
378,Pune Highway Project #378,Pune,Highway,220.7,11.9,75,49.1,10,8,91.2,83.0,375,0.734,87.1,1,89,,
379,Pune Metro Project #379,Pune,Metro,599.2,66.6,105,66.8,5,1,98.9,52.0,375,0.961,91.8,0,12,,
380,Aurangabad Highway Project #380,Aurangabad,Highway,960.1,66.7,27,44.7,4,11,87.6,50.7,102,0.761,118.5,1,121,,
381,Pune Highway Project #381,Pune,Highway,527.9,98.8,47,42.2,2,11,59.2,30.4,80,0.298,98.5,0,14,,
382,Aurangabad Railway Project #382,Aurangabad,Railway,128.8,45.8,34,10.1,8,1,74.3,54.1,335,0.548,112.4,1,20,,
383,Mumbai Highway Project #383,Mumbai,Highway,639.0,39.9,7,82.4,6,5,96.8,42.8,516,0.458,154.3,0,12,,
384,Nashik Irrigation Project #384,Nashik,Irrigation,373.2,66.2,90,90.0,3,5,62.0,32.1,335,0.566,73.1,0,4,,
385,Aurangabad Railway Project #385,Aurangabad,Railway,863.1,84.3,21,97.3,5,2,85.6,25.2,200,0.572,106.9,0,9,,
386,Mumbai Irrigation Project #386,Mumbai,Irrigation,462.9,94.3,117,74.7,4,11,94.8,75.6,223,0.702,159.0,0,9,,
387,Pune Highway Project #387,Pune,Highway,233.2,82.3,120,59.4,0,8,61.3,22.8,56,0.083,80.9,0,2,,
388,Pune Irrigation Project #388,Pune,Irrigation,231.6,48.4,23,34.2,1,12,24.3,25.1,739,0.747,69.5,0,12,,
389,Mumbai Metro Project #389,Mumbai,Metro,780.3,67.1,65,99.9,0,0,24.0,61.9,98,0.144,139.6,0,1,,
390,Pune Highway Project #390,Pune,Highway,302.3,87.1,94,63.1,8,11,20.4,30.3,796,0.026,104.0,0,5,,
391,Mumbai Metro Project #391,Mumbai,Metro,778.9,54.2,85,71.3,8,2,52.9,51.3,236,0.519,147.0,0,13,,
392,Aurangabad Irrigation Project #392,Aurangabad,Irrigation,245.6,29.5,63,71.4,4,7,53.2,59.8,406,0.581,112.7,0,1,,
393,Aurangabad Metro Project #393,Aurangabad,Metro,355.6,25.3,64,86.1,7,7,65.6,34.7,226,0.035,107.3,0,10,,
394,Mumbai Highway Project #394,Mumbai,Highway,492.2,10.0,13,10.9,9,15,53.5,40.9,761,0.515,155.6,1,76,,
395,Aurangabad Metro Project #395,Aurangabad,Metro,946.0,74.6,24,29.8,3,3,97.6,28.9,310,0.535,110.7,1,45,,
396,Aurangabad Irrigation Project #396,Aurangabad,Irrigation,935.1,20.0,99,69.9,0,7,36.2,51.4,425,0.052,109.3,0,4,,
397,Aurangabad Irrigation Project #397,Aurangabad,Irrigation,246.5,31.9,99,90.6,12,10,88.6,99.3,179,0.712,116.1,0,12,,
398,Nagpur Irrigation Project #398,Nagpur,Irrigation,390.3,36.8,104,71.7,12,9,19.0,42.6,374,0.21,115.3,0,10,,
399,Nashik Highway Project #399,Nashik,Highway,191.9,60.4,2,47.2,3,12,64.2,68.8,241,0.794,73.7,1,107,,
400,Pune Irrigation Project #400,Pune,Irrigation,534.5,45.8,4,42.5,6,7,68.3,67.2,629,0.311,88.3,1,81,,
401,Nagpur Highway Project #401,Nagpur,Highway,487.6,70.7,64,76.4,10,15,79.5,80.8,337,0.478,118.9,0,0,,
402,Aurangabad Metro Project #402,Aurangabad,Metro,905.7,15.0,53,76.7,1,15,55.3,74.1,242,0.892,101.8,0,6,,
403,Mumbai Irrigation Project #403,Mumbai,Irrigation,933.5,21.2,18,64.6,1,0,27.8,11.1,691,0.806,147.8,0,13,,
404,Aurangabad Metro Project #404,Aurangabad,Metro,414.4,54.9,96,36.2,5,2,43.2,37.8,656,0.782,104.6,1,78,,
405,Nashik Railway Project #405,Nashik,Railway,517.2,40.3,105,93.3,8,0,34.5,88.3,652,0.16,81.3,0,2,,
406,Aurangabad Metro Project #406,Aurangabad,Metro,901.4,36.6,53,59.7,2,14,47.7,58.6,46,0.048,93.2,0,9,,
407,Mumbai Railway Project #407,Mumbai,Railway,816.4,16.0,93,81.1,6,1,57.7,19.4,780,0.606,158.9,0,9,,
408,Nashik Metro Project #408,Nashik,Metro,53.5,90.6,75,29.3,9,3,66.3,34.9,411,0.411,52.6,1,91,,
409,Aurangabad Highway Project #409,Aurangabad,Highway,354.1,72.3,9,41.0,8,2,86.1,35.5,645,0.909,115.4,1,146,,
